15 Toes-to-Bars
10 Deadlifts 115/75 lbs
5 Snatches 115/75 lbs
Part B: 6 Minutes for
1 RM Clean and Jerk
17,15.2,For Time,From 0:00 to 3:00
Two rounds
10 Overhead Squats 95/65 lbs
10 Chest-to-Bar Pull Ups
From 3:00 to 6:00
Two rounds
12 Overhead Squats 95/65 lbs
12 Chest-to-Bar Pull Ups
From 6:00 to 9:00
Two rounds
14 Overhead Squats 95/65 lbs
14 Chest-to-Bar Pull Ups
Etc.; following same pattern until you fail to complete both rounds
18,15.3,AMRAP: 14 Min,7 Muscle Ups
50 Wall Balls 20/14 lbs
100 DUs
19,15.4,AMRAP: 8 Min,3-6-9-12-15-18-21-? HSPU
3-3-3-6-6-6-9-? Cleans 185/125 lbs
20,15.5,For Time,27-21-15-9
Row (calories)
Thrusters 95/65 lbs
21,14.1,AMRAP: 10 Min,30 DUs
15 Power Snatches 75/55 lbs
22,14.2,For Time,From 0:00 to 3:00
Two rounds
10 Overhead Squats 95/65 lbs
10 Chest-to-Bar Pull Ups
From 3:00 to 6:00
Two rounds
12 Overhead Squats 95/65 lbs
12 Chest-to-Bar Pull Ups
From 6:00 to 9:00
Two rounds
14 Overhead Squats 95/65 lbs
14 Chest-to-Bar Pull Ups
Etc.; following same pattern until you fail to complete both rounds
23,14.3,Time cap: 8 Min,10 Deadlifts 135/95 lbs
15 Box Jumps 24/20?
15 Deadlifts 185/135 lbs
15 Box Jumps 24/20?
20 Deadlifts 225/155 lbs
15 Box Jumps 24/20?
25 Deadlifts 275/185 lbs
15 Box Jumps 24/20?
30 Deadlifts 315/250 lbs
15 Box Jumps 24/20?
35 Deadlifts 365/225 lbs
15 Box Jumps 24/20?
24,14.4,14 Min AMRAP,60 cal Row
50 Toes-to-Bars
40 Wall Balls 20/14 lbs
30 Cleans 135/95 lbs
20 Muscle Ups
25,14.5,For Time,21-18-15-12-9-6-3
Thrusters 95/65 lbs
Bar Facing Burpees
26,13.1,17 Min AMRAP,40 Target Burpees
30 Snatches 75/45 lbs
30 Target Burpees
30 Snatches 135/75 lbs
20 Target Burpees
30 Snatches 165/100 lbs
10 Target Burpees
Max Snatches 210/120 lbs
27,13.2,10 Min AMRAP,5 Shoulder-to-Overhead 115/75 lbs
10 Deadlifts 115/75 lbs
15 Box Jumps 24/20?
28,13.3,12 Min AMRAP,150 Wall Balls 20/14 lbs
90 DUs
30 Muscle Ups
29,13.4,7 Min AMRAP,3-6-9-12-?
Clean and Jerks 135/95 lbs
Toes-to-Bars
30,13.5,4 Min AMRAP,15 Thrusters 100/65 lbs
15 Chest-to-Bar Pull Ups
Time extends by 4 minutes for each 3 completed round
31,12.1,7 Min AMRAP:Target Burpees,
32,12.2,10 Min AMRAP,30 Snatches 75/45 lbs
30 Snatches 135/75 lbs
30 Snatches 165/100 lbs
Max Snatches 210/120 lbs
33,12.3,18 Min AMRAP,15 Box Jumps 24/20?
12 Push Presses 115/75
9 Toes-to-Bars
34,12.4,12 Min AMRAP,150 Wall Balls 20/14 lbs
90 DUs
30 Muscle Ups
35,12.5,7 Min AMRAP,3-6-9-12-15-?
Thrusters 100/65 lbs
Chest-to-Bar Pull Ups
36,11.1,10 Min AMRAP,30 DUs
15 Power Snatches 75/55 lbs
37,11.2,15 Min AMRAP,9 Deadlifts 155/100 lbs
12 HR Push Ups
15 Box Jumps 24/20?
38,11.3,5 Min AMRAP,Squat Clean 165/110 lbs
Jerk 165/110 lbs
39,11.4,10 Min AMRAP,60 Bar Facing Burpees
30 Overhead Squats 120/90 lbs
10 Muscle Ups
40,11.5,20 Min AMRAP,5 Power Cleans 145/100 lbs
10 Toes-to-Bars
15 Wall Balls 20/14 lbs
41,11.6,7 Min AMRAP,3-6-9-12-15-?
Thrusters 100/65 lbs
Chest-to-Bar Pull Ups
